# DIFFUSION.c++ - Diffusion on a Circle - Canonical Ensemble
# (Version 0.26, written October 14, 2003)
# Author:  Christian Bracher
# 
# Evolution of the state ooooo..............
# (5 atoms on 19 sites)
# 
# (for additional information, see the file test.INF)
# 
# Column 0: 	Time
# Column 1: 	<oxxxxxxxxxxxxxxxxxx>
# Column 2: 	<xoxxxxxxxxxxxxxxxxx>
# Column 3: 	<xxoxxxxxxxxxxxxxxxx>
# Column 4: 	<xxxoxxxxxxxxxxxxxxx>
# Column 5: 	<xxxxoxxxxxxxxxxxxxx>
# Column 6: 	<xxxxxoxxxxxxxxxxxxx>
# Column 7: 	<xxxxxxoxxxxxxxxxxxx>
# Column 8: 	<xxxxxxxoxxxxxxxxxxx>
# Column 9: 	<xxxxxxxxoxxxxxxxxxx>
# Column 10: 	<xxxxxxxxxoxxxxxxxxx>
# Column 11: 	<xxxxxxxxxxoxxxxxxxx>
# Column 12: 	<xxxxxxxxxxxoxxxxxxx>
# Column 13: 	<xxxxxxxxxxxxoxxxxxx>
# Column 14: 	<xxxxxxxxxxxxxoxxxxx>
# Column 15: 	<xxxxxxxxxxxxxxoxxxx>
# Column 16: 	<xxxxxxxxxxxxxxxoxxx>
# Column 17: 	<xxxxxxxxxxxxxxxxoxx>
# Column 18: 	<xxxxxxxxxxxxxxxxxox>
# Column 19: 	<xxxxxxxxxxxxxxxxxxo>
# 
0.010000 	0.990148 	0.999951 	1.000000 	0.999951 	0.990148 	0.009852 	0.000049 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000049 	0.009852 	
0.010965 	0.989213 	0.999941 	1.000000 	0.999941 	0.989213 	0.010787 	0.000059 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000059 	0.010787 	
0.012023 	0.988191 	0.999929 	0.999999 	0.999929 	0.988191 	0.011809 	0.000071 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000071 	0.011809 	
0.013183 	0.987074 	0.999915 	0.999999 	0.999915 	0.987074 	0.012926 	0.000085 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000085 	0.012926 	
0.014454 	0.985854 	0.999898 	0.999999 	0.999898 	0.985854 	0.014146 	0.000102 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000102 	0.014146 	
0.015849 	0.984521 	0.999878 	0.999999 	0.999878 	0.984521 	0.015479 	0.000122 	0.000001 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000001 	0.000122 	0.015479 	
0.017378 	0.983066 	0.999853 	0.999998 	0.999853 	0.983066 	0.016934 	0.000147 	0.000001 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000001 	0.000147 	0.016934 	
0.019055 	0.981479 	0.999824 	0.999998 	0.999824 	0.981479 	0.018521 	0.000176 	0.000001 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000001 	0.000176 	0.018521 	
0.020893 	0.979747 	0.999789 	0.999997 	0.999789 	0.979747 	0.020253 	0.000211 	0.000001 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000001 	0.000211 	0.020253 	
0.022909 	0.977859 	0.999747 	0.999996 	0.999747 	0.977859 	0.022141 	0.000253 	0.000002 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000002 	0.000253 	0.022141 	
0.025119 	0.975802 	0.999697 	0.999995 	0.999697 	0.975802 	0.024198 	0.000303 	0.000003 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000003 	0.000303 	0.024198 	
0.027542 	0.973562 	0.999638 	0.999993 	0.999638 	0.973562 	0.026438 	0.000362 	0.000003 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000003 	0.000362 	0.026438 	
0.030200 	0.971124 	0.999566 	0.999991 	0.999566 	0.971124 	0.028876 	0.000434 	0.000004 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000004 	0.000434 	0.028876 	
0.033113 	0.968473 	0.999481 	0.999989 	0.999481 	0.968473 	0.031527 	0.000519 	0.000006 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000006 	0.000519 	0.031527 	
0.036308 	0.965592 	0.999379 	0.999985 	0.999379 	0.965592 	0.034408 	0.000621 	0.000007 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000007 	0.000621 	0.034408 	
0.039811 	0.962465 	0.999258 	0.999980 	0.999258 	0.962465 	0.037535 	0.000742 	0.000010 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000010 	0.000742 	0.037535 	
0.043652 	0.959073 	0.999113 	0.999974 	0.999113 	0.959073 	0.040927 	0.000886 	0.000013 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000013 	0.000886 	0.040927 	
0.047863 	0.955398 	0.998941 	0.999966 	0.998941 	0.955398 	0.044602 	0.001058 	0.000017 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000017 	0.001058 	0.044602 	
0.052481 	0.951420 	0.998737 	0.999956 	0.998737 	0.951420 	0.048580 	0.001263 	0.000022 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000022 	0.001263 	0.048580 	
0.057544 	0.947121 	0.998494 	0.999943 	0.998494 	0.947121 	0.052879 	0.001506 	0.000029 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000029 	0.001506 	0.052879 	
0.063096 	0.942479 	0.998205 	0.999925 	0.998205 	0.942479 	0.057521 	0.001794 	0.000038 	0.000001 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000001 	0.000038 	0.001794 	0.057521 	
0.069183 	0.937476 	0.997863 	0.999902 	0.997863 	0.937476 	0.062524 	0.002136 	0.000049 	0.000001 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000001 	0.000049 	0.002136 	0.062524 	
0.075858 	0.932092 	0.997458 	0.999872 	0.997458 	0.932092 	0.067908 	0.002541 	0.000064 	0.000001 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000001 	0.000064 	0.002541 	0.067908 	
0.083176 	0.926308 	0.996979 	0.999834 	0.996979 	0.926308 	0.073692 	0.003019 	0.000083 	0.000002 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000002 	0.000083 	0.003019 	0.073692 	
0.091201 	0.920106 	0.996415 	0.999784 	0.996415 	0.920106 	0.079894 	0.003583 	0.000108 	0.000002 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000002 	0.000108 	0.003583 	0.079894 	
